Rating,Reviews,Size,Installs,Price,Title_Length,Is_Pro_App,Days_Since_Update,Reviews_Log,Installs_Log,Category_Encoded,Interaction_Rate,Primary_Genre_Encoded,Genres,Category,Type,Content Rating,Last Updated,Primary_Genre
3.8,44255,15000000.0,10000000,0.0,7,0,5,10.697746234464486,16.118095750958314,4.253917935577128,0.004425499557450044,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.7,1084945,14000000.0,50000000,0.0,9,0,5,13.897040774132897,17.72753358339242,4.253917935577128,0.021698899566022008,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-03,Shopping
3.6,18252,10000000.0,10000000,0.0,6,0,2,9.812084729062784,16.118095750958314,4.253917935577128,0.0018251998174800181,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-06,Shopping
4.2,42750,9900000.0,10000000,0.0,49,0,4,10.663147865904188,16.118095750958314,4.253917935577128,0.004274999572500043,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-04,Shopping
3.6,3656,9000000.0,1000000,0.0,20,0,5,8.204398418149381,13.815511557963774,4.253917935577128,0.003655996344003656,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-03,Shopping
4.3,216741,14000000.0,5000000,0.0,26,0,2,12.286462985080439,15.424948670398354,4.253917935577128,0.04334819133036173,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-06,Shopping
4.4,662287,21000000.0,10000000,0.0,31,0,5,13.40345578563159,16.118095750958314,4.253917935577128,0.06622869337713067,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.5,30834,13000000.0,1000000,0.0,11,0,22,10.336405687425593,13.815511557963774,4.253917935577128,0.030833969166030834,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-17,Shopping
4.1,367290,11000000.0,10000000,0.0,26,0,19,12.813909728376597,16.118095750958314,4.253917935577128,0.03672899632710037,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-20,Shopping
4.3,2588,21000000.0,1000000,0.0,13,0,16,7.859026979751538,13.815511557963774,4.253917935577128,0.002587997412002588,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-23,Shopping
4.3,162655,8100000.0,10000000,0.0,21,0,29,11.999392820246628,16.118095750958314,4.253917935577128,0.016265498373450163,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-10,Shopping
4.7,3860225,14000000.0,50000000,0.0,40,0,5,15.166236288949873,17.72753358339242,4.253917935577128,0.07720449845591003,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.3,125783,14000000.0,10000000,0.0,30,0,2,11.742321429150111,16.118095750958314,4.253917935577128,0.012578298742170126,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-06,Shopping
4.2,171584,12000000.0,10000000,0.0,26,0,13,12.052834049627883,16.118095750958314,4.253917935577128,0.017158398284160173,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-26,Shopping
4.2,244141,7300000.0,10000000,0.0,39,0,2,12.405505302211207,16.118095750958314,4.253917935577128,0.024414097558590243,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-06,Shopping
4.3,568273,14000000.0,10000000,0.0,37,0,4,13.250358975754729,16.118095750958314,4.253917935577128,0.05682729431727057,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-04,Shopping
4.2,142512,15000000.0,10000000,0.0,23,0,14,11.86718850259999,16.118095750958314,4.253917935577128,0.014251198574880143,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
4.3,109124,22000000.0,10000000,0.0,30,0,6,11.600249293141903,16.118095750958314,4.253917935577128,0.010912398908760109,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-02,Shopping
4.6,135043,11000000.0,10000000,0.0,23,0,9,11.813355930244176,16.118095750958314,4.253917935577128,0.013504298649570135,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-30,Shopping
4.4,108592,8300000.000000001,10000000,0.0,30,0,15,11.595362227682633,16.118095750958314,4.253917935577128,0.010859198914080109,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-24,Shopping
4.3,1315242,14000000.0,50000000,0.0,26,0,18,14.089531997396795,17.72753358339242,4.253917935577128,0.026304839473903212,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-21,Shopping
3.8,48732,20000000.0,10000000,0.0,4,0,8,10.794111697661032,16.118095750958314,4.253917935577128,0.0048731995126800485,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-31,Shopping
4.6,308234,38000000.0,10000000,0.0,7,0,6,12.63861775804208,16.118095750958314,4.253917935577128,0.03082339691766031,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-02,Shopping
4.5,178497,9100000.0,10000000,0.0,92,0,6,12.092332675657268,16.118095750958314,4.253917935577128,0.01784969821503018,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-02,Shopping
4.1,68406,24000000.0,10000000,0.0,27,0,14,11.133230437555632,16.118095750958314,4.253917935577128,0.0068405993159400685,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
4.4,6012719,14000000.0,100000000,0.0,28,0,2,15.60938778316333,18.420680753952364,4.253917935577128,0.060127189398728104,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-06,Shopping
4.3,45362,14000000.0,5000000,0.0,48,0,19,10.72245207378078,15.424948670398354,4.253917935577128,0.009072398185520364,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-20,Shopping
3.8,18364,29000000.0,1000000,0.0,8,0,4,9.818201958253768,13.815511557963774,4.253917935577128,0.018363981636018364,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-04,Shopping
4.0,15867,14000000.0,5000000,0.0,11,0,2,9.672059781634221,15.424948670398354,4.253917935577128,0.003173399365320127,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-06,Shopping
3.3,9189,98000000.0,1000000,0.0,43,0,7,9.125871215349733,13.815511557963774,4.253917935577128,0.00918899081100919,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-01,Shopping
4.1,23187,25000000.0,1000000,0.0,25,0,48,10.051390182459624,13.815511557963774,4.253917935577128,0.02318697681302319,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-21,Shopping
4.1,11798,14000000.0,1000000,0.0,21,0,90,9.375770061099919,13.815511557963774,4.253917935577128,0.011797988202011798,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-10,Shopping
4.2,9975,18000000.0,1000000,0.0,19,0,198,9.207937487359873,13.815511557963774,4.253917935577128,0.009974990025009975,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-01-22,Shopping
4.1,52896,14000000.0,10000000,0.0,28,0,51,10.876101905463226,16.118095750958314,4.253917935577128,0.005289599471040053,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-18,Shopping
4.4,7793,6100000.0,500000,0.0,13,0,183,8.961109485898655,13.122365377402328,4.253917935577128,0.015585968828062343,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-02-06,Shopping
4.1,9701,14000000.0,500000,0.0,30,0,14,9.180087328805161,13.122365377402328,4.253917935577128,0.019401961196077608,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
4.2,31519,21000000.0,1000000,0.0,28,0,57,10.358377543971816,13.815511557963774,4.253917935577128,0.03151896848103152,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-12,Shopping
4.5,181990,14000000.0,10000000,0.0,15,0,103,12.111712514286763,16.118095750958314,4.253917935577128,0.018198998180100182,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-04-27,Shopping
4.3,213735,43000000.0,10000000,0.0,47,0,15,12.272496887577956,16.118095750958314,4.253917935577128,0.021373497862650213,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-24,Shopping
4.5,6211039,15000000.0,100000000,0.0,24,0,5,15.641838911707467,18.420680753952364,4.253917935577128,0.062110389378896104,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.1,42871,23000000.0,1000000,0.0,30,0,12,10.665974211174687,13.815511557963774,4.253917935577128,0.04287095712904287,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-27,Shopping
4.5,315908,52000000.0,10000000,0.0,48,0,7,12.663209476412833,16.118095750958314,4.253917935577128,0.03159079684092032,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-01,Shopping
4.4,210208,14000000.0,10000000,0.0,48,0,7,12.25585755287376,16.118095750958314,4.253917935577128,0.02102079789792021,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-01,Shopping
4.6,1370749,14000000.0,50000000,0.0,41,0,5,14.130868593266294,17.72753358339242,4.253917935577128,0.027414979451700412,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-03,Shopping
4.5,79261,57000000.0,5000000,0.0,30,0,5,11.280514099835102,15.424948670398354,4.253917935577128,0.015852196829560634,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.6,284725,20000000.0,10000000,0.0,30,0,8,12.559282593297242,16.118095750958314,4.253917935577128,0.028472497152750284,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-31,Shopping
4.7,67071,40000000.0,1000000,0.0,4,0,7,11.11352194824066,13.815511557963774,4.253917935577128,0.06707093292906707,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-01,Shopping
4.3,46153,17000000.0,10000000,0.0,29,0,4,10.739738910064524,16.118095750958314,4.253917935577128,0.004615299538470046,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-04,Shopping
4.4,101883,13000000.0,10000000,0.0,24,0,5,11.531590190199383,16.118095750958314,4.253917935577128,0.010188298981170102,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.4,1659,33000000.0,50000,0.0,42,0,40,7.414572881350589,10.819798284210286,4.253917935577128,0.03317933641327173,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-29,Shopping
4.2,9975,18000000.0,1000000,0.0,19,0,198,9.207937487359873,13.815511557963774,4.253917935577128,0.009974990025009975,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-01-22,Shopping
4.1,11798,14000000.0,1000000,0.0,21,0,90,9.375770061099919,13.815511557963774,4.253917935577128,0.011797988202011798,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-10,Shopping
4.1,52896,14000000.0,10000000,0.0,28,0,51,10.876101905463226,16.118095750958314,4.253917935577128,0.005289599471040053,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-18,Shopping
4.5,181990,14000000.0,10000000,0.0,15,0,103,12.111712514286763,16.118095750958314,4.253917935577128,0.018198998180100182,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-04-27,Shopping
4.7,57920,14000000.0,1000000,0.0,46,0,69,10.966835292103926,13.815511557963774,4.253917935577128,0.05791994208005792,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-31,Shopping
4.1,28523,29000000.0,5000000,0.0,26,0,5,10.258501117148194,15.424948670398354,4.253917935577128,0.005704598859080228,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.2,24953,14000000.0,1000000,0.0,49,0,48,10.124789408970967,13.815511557963774,4.253917935577128,0.024952975047024952,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-21,Shopping
4.5,37253,31000000.0,1000000,0.0,45,0,5,10.525514600592947,13.815511557963774,4.253917935577128,0.03725296274703725,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.4,210208,14000000.0,10000000,0.0,48,0,7,12.25585755287376,16.118095750958314,4.253917935577128,0.02102079789792021,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-01,Shopping
4.6,1370749,14000000.0,50000000,0.0,41,0,5,14.130868593266294,17.72753358339242,4.253917935577128,0.027414979451700412,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-03,Shopping
4.2,33758,14000000.0,1000000,0.0,50,0,2,10.427002327418107,13.815511557963774,4.253917935577128,0.033757966242033755,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-06,Shopping
4.6,284721,20000000.0,10000000,0.0,30,0,8,12.559268544604471,16.118095750958314,4.253917935577128,0.028472097152790286,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-31,Shopping
4.3,3420,13000000.0,100000,0.0,27,0,162,8.137688184977605,11.51293546492023,4.253917935577128,0.03419965800341997,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-02-27,Shopping
4.1,7193,7300000.0,500000,0.0,9,0,26,8.881002624255569,13.122365377402328,4.253917935577128,0.014385971228057544,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-13,Shopping
4.1,11798,14000000.0,1000000,0.0,21,0,90,9.375770061099919,13.815511557963774,4.253917935577128,0.011797988202011798,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-10,Shopping
4.4,2788923,14000000.0,100000000,0.0,50,0,9,14.841166416327978,18.420680753952364,4.253917935577128,0.027889229721107703,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-30,Shopping
4.1,52896,14000000.0,10000000,0.0,28,0,51,10.876101905463226,16.118095750958314,4.253917935577128,0.005289599471040053,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-18,Shopping
4.6,2278,12000000.0,500000,0.0,9,0,24,7.731492029245684,13.122365377402328,4.253917935577128,0.004555990888018224,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-15,Shopping
4.2,5121,8800000.0,500000,0.0,47,0,26,8.541300266759471,13.122365377402328,4.253917935577128,0.010241979516040969,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-13,Shopping
4.2,39735,18000000.0,5000000,0.0,5,0,14,10.590012856787187,15.424948670398354,4.253917935577128,0.007946998410600318,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-25,Shopping
4.1,9701,14000000.0,500000,0.0,30,0,14,9.180087328805161,13.122365377402328,4.253917935577128,0.019401961196077608,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
4.2,1558,21000000.0,100000,0.0,25,0,1106,7.351799869057777,11.51293546492023,4.253917935577128,0.015579844201557985,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2015-07-29,Shopping
4.3,213735,43000000.0,10000000,0.0,47,0,15,12.272496887577956,16.118095750958314,4.253917935577128,0.021373497862650213,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-24,Shopping
4.2,16966,34000000.0,1000000,0.0,22,0,27,9.73902556004294,13.815511557963774,4.253917935577128,0.016965983034016967,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-12,Shopping
4.5,181990,14000000.0,10000000,0.0,15,0,103,12.111712514286763,16.118095750958314,4.253917935577128,0.018198998180100182,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-04-27,Shopping
4.7,57920,14000000.0,1000000,0.0,46,0,69,10.966835292103926,13.815511557963774,4.253917935577128,0.05791994208005792,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-31,Shopping
4.5,6211039,15000000.0,100000000,0.0,24,0,5,15.641838911707467,18.420680753952364,4.253917935577128,0.062110389378896104,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.3,125783,14000000.0,10000000,0.0,30,0,2,11.742321429150111,16.118095750958314,4.253917935577128,0.012578298742170126,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-06,Shopping
4.0,41986,26000000.0,5000000,0.0,29,0,2,10.6451153255436,15.424948670398354,4.253917935577128,0.008397198320560335,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-06,Shopping
4.4,441473,14000000.0,10000000,0.0,7,0,9,12.997874407144833,16.118095750958314,4.253917935577128,0.04414729558527044,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-30,Shopping
4.4,186116,34000000.0,5000000,0.0,8,0,5,12.134130787195538,15.424948670398354,4.253917935577128,0.03722319255536149,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.0,13085,2700000.0,1000000,0.0,27,0,273,9.479298235429685,13.815511557963774,4.253917935577128,0.013084986915013084,4.253917935577128,Shopping,SHOPPING,Free,Teen,2017-11-08,Shopping
4.5,315908,52000000.0,10000000,0.0,48,0,7,12.663209476412833,16.118095750958314,4.253917935577128,0.03159079684092032,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-01,Shopping
4.6,5916569,14000000.0,100000000,0.0,44,0,2,15.593267447055954,18.420680753952364,4.253917935577128,0.0591656894083431,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-06,Shopping
4.1,28523,29000000.0,5000000,0.0,26,0,5,10.258501117148194,15.424948670398354,4.253917935577128,0.005704598859080228,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.5,28560,14000000.0,1000000,0.0,45,0,16,10.259797429846147,13.815511557963774,4.253917935577128,0.02855997144002856,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-23,Shopping
3.9,34171,14000000.0,1000000,0.0,28,0,15,10.439161874271509,13.815511557963774,4.253917935577128,0.03417096582903417,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-24,Shopping
4.5,44588,20000000.0,5000000,0.0,34,0,27,10.705242470817005,15.424948670398354,4.253917935577128,0.008917598216480357,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-12,Shopping
4.2,4158,23000000.0,500000,0.0,16,0,37,8.33302993974291,13.122365377402328,4.253917935577128,0.008315983368033264,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-02,Shopping
4.3,105773,14000000.0,10000000,0.0,30,0,3,11.569060021513799,16.118095750958314,4.253917935577128,0.010577298942270106,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-05,Shopping
4.3,909204,42000000.0,100000000,0.0,15,0,8,13.720325870285484,18.420680753952364,4.253917935577128,0.009092039909079601,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-31,Shopping
4.4,279428,16000000.0,10000000,0.0,30,0,5,12.540503514262742,16.118095750958314,4.253917935577128,0.02794279720572028,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
4.5,33583,12000000.0,1000000,0.0,30,0,9,10.421805042060415,13.815511557963774,4.253917935577128,0.03358296641703358,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-30,Shopping
4.6,94205,6500000.0,1000000,0.0,15,0,56,11.453239152803576,13.815511557963774,4.253917935577128,0.0942049057950942,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-13,Shopping
4.4,210208,14000000.0,10000000,0.0,48,0,7,12.25585755287376,16.118095750958314,4.253917935577128,0.02102079789792021,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-01,Shopping
4.3,95520,15000000.0,10000000,0.0,30,0,5,11.467101397583354,16.118095750958314,4.253917935577128,0.009551999044800096,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-03,Shopping
4.3,46153,17000000.0,10000000,0.0,29,0,4,10.739738910064524,16.118095750958314,4.253917935577128,0.004615299538470046,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-04,Shopping
4.1,68406,24000000.0,10000000,0.0,27,0,14,11.133230437555632,16.118095750958314,4.253917935577128,0.0068405993159400685,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
4.7,181798,22000000.0,10000000,0.0,4,0,9,12.110656960160332,16.118095750958314,4.253917935577128,0.01817979818202018,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-30,Shopping
4.4,25719,14000000.0,1000000,0.0,42,0,2,10.155024178351555,13.815511557963774,4.253917935577128,0.02571897428102572,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-06,Shopping
4.2,142512,15000000.0,10000000,0.0,23,0,14,11.86718850259999,16.118095750958314,4.253917935577128,0.014251198574880143,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
4.4,2788923,14000000.0,100000000,0.0,50,0,9,14.841166416327978,18.420680753952364,4.253917935577128,0.027889229721107703,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-30,Shopping
4.2,39735,18000000.0,5000000,0.0,5,0,14,10.590012856787187,15.424948670398354,4.253917935577128,0.007946998410600318,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-25,Shopping
